Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Annual_CTC_LPA,Comp_Ratio,Overwork_Strain,Role_Friction
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,5.37285,0.7296969696969696,5.0,1.4
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,10.49325,0.6604076392232386,29.0,1.0
40,No,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,11.03385,0.6944310704541806,2.0,1.0
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,45.5328,1.0230026640694376,2.0,1.8
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,8.1498,1.1074151074151075,19.0,1.2
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,48.65655,1.1557238037553,15.0,1.2
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,22.8633,1.4389343604557854,34.0,1.0
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,5.6355,0.7657657657657658,17.0,1.2
33,No,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,11.57445,0.7284545016851227,25.0,1.0
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,6865,1,No,14,3,3,1,7,4,3,7,7,1,7,6.98955,0.9497574497574498,6.0,1.2
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,8.90205,1.2096327096327095,7.0,1.2
44,No,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,11.57955,1.5726406926406926,29.0,1.4
20,No,Travel_Rarely,654,Sales,21,3,Marketing,3,Male,43,4,1,Sales Representative,4,Single,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,6.8289,1.0383869716944552,21.0,1.2
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,18.81645,1.1445633628044052,2.0,1.2
42,No,Non-Travel,179,Human Resources,2,5,Medical,4,Male,79,4,2,Human Resources,1,Married,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,15.9936,2.0278047203362433,2.0,1.2
60,No,Travel_Rarely,696,Sales,7,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,13.311,0.8377467501203658,14.0,1.0
32,No,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,6.99465,0.9504504504504504,13.0,1.2
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,12.7449,1.7309090909090907,4.0,1.4
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,26.1426,1.5901969908484568,2.0,1.2
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,7.09155,0.963116883116883,9.0,1.4
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,17.4726,1.0996629754453537,10.0,1.0
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,12.6225,0.7944150216658642,10.0,1.0
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,9.12645,1.2394805194805194,2.0,1.4
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,33.63705,0.7989703210175653,52.0,1.2
35,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,26.46135,1.665382763601348,16.0,1.0
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,5.69925,0.7740259740259741,28.0,1.4
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,26.7801,1.6289747169225997,1.0,1.2
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,5.12805,0.6964502164502164,2.0,1.4
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,4.74045,0.6438095238095238,20.0,1.4
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,9.588,1.302164502164502,1.0,1.4
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,45.33645,1.076862507571169,3.0,1.2
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,17.42415,1.0032300690060196,22.0,1.2
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,17198,1,No,19,3,2,0,10,2,3,10,9,1,8,17.3706,1.0001468213184554,24.0,1.2
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,16490,5,No,17,3,4,0,13,2,3,6,1,0,5,13.18605,0.8298828438452897,3.0,1.0
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,18625,3,No,14,3,2,1,25,2,3,8,7,0,7,50.337,1.1956390066626288,3.0,1.2
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,12124,2,No,13,3,3,1,23,2,4,1,0,0,0,47.71305,1.0719871666332466,4.0,1.8
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,9256,1,No,12,3,3,0,12,2,2,11,10,0,7,9.4146,1.2786147186147185,3.0,1.4
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,6.52545,0.8866943866943867,2.0,1.2
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,3208,1,No,11,3,2,3,5,2,3,5,3,0,3,6.41835,0.8716883116883117,4.0,1.4
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0,16.88865,0.9723975921303772,14.0,1.2
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,8733,6,No,12,3,3,0,25,3,4,1,0,0,0,46.57575,1.1062992125984252,1.0,1.2
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,41.1162,0.9766202301635373,1.0,1.2
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,21643,0,No,17,3,4,0,2,5,2,1,0,0,0,6.59175,0.8952380952380953,20.0,1.4
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,46.44315,1.0434558423329228,5.0,1.8
33,No,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,21.369,1.3448884609212004,20.0,1.0
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,7.6347,1.0368831168831167,50.0,1.4
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,3.11865,0.42354978354978357,1.0,1.4
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,2.8509,0.4335013571151609,48.0,1.2
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,7.33125,0.9956709956709956,8.0,1.4
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,48.0012,1.07846114182589,4.0,1.8
55,No,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,34.62135,1.993393040669505,16.0,1.2
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,6.69375,0.9095634095634095,10.0,1.2
46,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,47.91195,1.0764559282706465,4.0,1.8
34,No,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,11.5719,0.7282940138019579,4.0,1.0
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,50.60985,1.1370706694548685,18.0,1.8
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,26.8056,1.6305258259655653,18.0,1.2
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,11.3322,1.5398475398475397,19.0,1.2
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,5.4927,0.7463617463617463,2.0,1.2
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,48.9345,1.0994299464321522,4.0,1.8
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,11.4495,1.4516650501131587,11.0,1.2
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,8.9403,1.2141991341991343,12.0,1.4
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,6.0486,0.8214718614718615,14.0,1.4
43,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,26.08905,1.6419515326592842,4.0,1.0
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,13.7955,0.8391499922444549,4.0,1.2
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,20.3439,1.1713404786374981,15.0,1.2
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,9.86085,1.3399168399168397,4.0,1.2
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,7.2369,0.9833679833679834,6.0,1.2
30,No,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,11.97225,0.7282456956724058,18.0,1.2
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,8.51445,1.156964656964657,14.0,1.2
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,5.304,0.7203463203463204,1.0,1.4
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,5.3448,0.7258874458874459,1.0,1.4
32,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,15.83295,0.9964692665703739,8.0,1.0
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,46.05555,1.0347474863215789,25.0,1.8
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,43.66365,0.9810077630410495,26.0,1.8
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,6.0486,0.8214718614718615,23.0,1.4
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,12.45165,1.691961191961192,7.0,1.2
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,9.9552,1.352034632034632,23.0,1.4
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,11.79885,1.6032571032571032,6.0,1.2
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,18.0897,1.0415504331228895,10.0,1.2
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,8.72865,1.1066925315227933,1.0,1.2
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,17.0187,2.3125433125433124,1.0,1.2
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,43.044,1.0224106602059357,56.0,1.2
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,23.1897,1.4594768095008825,50.0,1.0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,21.5373,1.3554806612100785,10.0,1.0
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,30.3858,0.682689277836661,34.0,1.8
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,11.5617,0.7032728400806577,18.0,1.2
31,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,25.1226,1.5811266249398168,4.0,1.0
41,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,15.68505,0.9871609693468143,10.0,1.0
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,5.8701,0.8925940286932919,2.0,1.2
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,6.0231,0.8184338184338185,3.0,1.2
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,45.54555,1.0232891231487582,4.0,1.8
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,48.92685,1.0992580709845599,2.0,1.8
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,50.27835,1.129622733392535,8.0,1.8
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,9.0372,1.2273593073593074,16.0,1.4
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,21.675,1.2479812068712377,9.0,1.2
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,11.88555,1.6141991341991342,2.0,1.4
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,10.46265,0.6584817846252607,1.0,1.0
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,10.83495,1.4715151515151514,8.0,1.4
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,35.7663,0.8035750093099201,10.0,1.8
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,17.57715,1.1062429786551113,2.0,1.0
34,No,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,15.61875,0.9829882843845289,15.0,1.0
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,9.35595,1.2713097713097712,19.0,1.2
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,25.5204,1.552349930200093,14.0,1.2
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,6.08685,0.8270963270963271,1.0,1.2
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,11.82945,0.7445032900016048,7.0,1.0
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,18706,1,No,11,3,3,0,11,2,3,10,9,0,8,20.1399,1.225065922134326,4.0,1.2
27,No,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,6527,8,No,14,3,2,1,5,4,3,1,0,0,0,6.4617,0.9825513765025203,11.0,1.2
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,33.5121,2.0384675042655496,11.0,1.2
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,19305,1,No,15,3,3,0,0,5,4,0,0,0,0,4.10805,0.5582120582120582,1.0,1.2
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,10846,0,No,12,3,2,1,10,0,3,9,7,0,0,13.67565,1.8582813582813582,1.0,1.2
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,12.93105,0.8138340555288076,2.0,1.0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8,34.92225,2.197881559942224,26.0,1.0
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9,34.1751,2.0787963393826585,46.0,1.2
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,15891,1,No,20,4,3,3,5,2,3,5,4,0,0,5.17395,0.7026839826839826,26.0,1.4
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,13888,5,No,20,4,2,3,15,0,3,12,11,11,8,16.26135,0.9362795477903392,2.0,1.2
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,17491,4,No,13,3,1,2,10,1,3,8,7,7,7,13.84395,1.8811503811503811,29.0,1.2
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,11882,7,No,14,3,3,0,3,3,4,1,0,0,0,7.10175,1.0798759208995734,2.0,1.2
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2,11.7657,0.7404910929224844,36.0,1.0
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,6.6555,0.9038961038961039,7.0,1.4
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6163,1,No,11,3,4,0,14,2,4,14,11,4,11,17.05185,0.9817941565115256,2.0,1.2
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,24232,1,No,11,3,3,1,5,0,3,5,3,0,4,12.0462,0.7581447600706147,26.0,1.0
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7,15.75645,0.9584302776485186,44.0,1.2
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,15.606,0.9821858449687048,42.0,1.0
51,No,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,15395,2,No,11,3,2,0,14,5,3,4,2,3,2,27.0198,1.7005296100144438,2.0,1.0
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3,13.94085,1.893333333333333,44.0,1.4
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3,7.6398,1.0375757575757576,8.0,1.4
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,19293,6,No,13,3,1,0,8,2,4,5,4,1,2,25.4949,1.604557855881881,5.0,1.0
32,No,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,10.3989,0.6544695875461402,4.0,1.0
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,3449,3,No,21,4,2,1,13,2,3,6,4,0,5,27.846,1.6032887975334018,25.0,1.2
